frame_idx,true_vehicle_count,vae_anomaly_score,is_anomaly
8190,1.0,0.022076399521766935,0
8191,2.0,0.022773503447960176,0
8192,9.0,0.0234397281281881,0
8193,8.0,0.024182419271690642,0
8194,2.0,0.02365122198011069,0
8195,5.0,0.02424032155102344,0
8196,5.0,0.02350743160532823,0
8197,9.0,0.023404553494195773,0
8198,3.0,0.0241972146520958,0
8199,6.0,0.01832791702878363,0
8200,4.0,0.015385724411795256,0
8201,5.0,0.01316321934867062,0
8202,7.0,0.01342509312127396,0
8203,13.0,0.011448299301683644,0
8204,2.0,0.011519933538491007,0
8205,6.0,0.01239346695940352,0
8206,8.0,0.010942976862462024,0
8207,7.0,0.010424480681055469,0
8208,4.0,0.009519690417002137,0
8209,14.0,0.009196381798345499,0
8210,12.0,0.014037168909895389,0
8211,0.0,0.017615479204623325,0
8212,4.0,0.01978208987322894,0
8213,3.0,0.018757687207751745,0
8214,6.0,0.01916449854052967,0
8215,4.0,0.0193080768822146,0
8216,1.0,0.018684190511141945,0
8217,6.0,0.02086130959275719,0
8218,0.0,0.02104745587491231,0
8219,7.0,0.018353477804333874,0
8220,6.0,0.017493651590782207,0
8221,3.0,0.01704066127830494,0
8222,0.0,0.017432880059717163,0
8223,8.0,0.019620264456748058,0
8224,5.0,0.020038624937546812,0
8225,1.0,0.013548918546631233,0
8226,3.0,0.011759851098481523,0
8227,5.0,0.01014854876117786,0
8228,16.0,0.009942913373637282,0
8229,3.0,0.01889957954686557,0
8230,2.0,0.019007621523952245,0
8231,2.0,0.01992128162240791,0
8232,10.0,0.019272821952004252,0
8233,1.0,0.021482933643376452,0
8234,6.0,0.019944098800062145,0
8235,1.0,0.019625113446534337,0
8236,0.0,0.021811784084177947,0
8237,1.0,0.023806836201762938,0
8238,0.0,0.022792139875924034,0
8239,1.0,0.024293503746118793,0
8240,1.0,0.025681901216688542,0
8241,5.0,0.02614268986496323,0
8242,2.0,0.02613456360707132,0
8243,0.0,0.025493964320653244,0
8244,1.0,0.019524362461563208,0
8245,8.0,0.020701061429287692,0
8246,1.0,0.02064265908183232,0
8247,8.0,0.020953029642548502,0
8248,3.0,0.021203816186328307,0
8249,11.0,0.018586810298292587,0
8250,10.0,0.022283441680789978,0
8251,6.0,0.021296978040075725,0
8252,8.0,0.018986581675194413,0
8253,14.0,0.01776749379185057,0
8254,3.0,0.02152880393139047,0
8255,6.0,0.02068566983705342,0
8256,5.0,0.018723983330700394,0
8257,0.0,0.01908157657262641,0
8258,11.0,0.020838189570248526,0
8259,6.0,0.021158665437855516,0
8260,5.0,0.018988338990606028,0
8261,10.0,0.01819064530700513,0
8262,8.0,0.017918166664039455,0
8263,12.0,0.019156345209181306,0
8264,10.0,0.020664825866871645,0
8265,7.0,0.020267548998851952,0
8266,9.0,0.019224851642393518,0
8267,4.0,0.020256159038490904,0
8268,3.0,0.01987054724685287,0
8269,3.0,0.014335089491731266,0
8270,0.0,0.014844655608828234,0
8271,4.0,0.01696642302981916,0
8272,2.0,0.017322617107287688,0
8273,1.0,0.015386091201537062,0
8274,3.0,0.01460880516476846,0
8275,2.0,0.014984985268890435,0
8276,3.0,0.015983207341944434,0
8277,3.0,0.014529613170935774,0
8278,16.0,0.014648243354511752,0
8279,3.0,0.019800431514447835,0
8280,1.0,0.018776103743787735,0
8281,2.0,0.020017550484904112,0
8282,5.0,0.020166929229581954,0
8283,10.0,0.020241329932390435,0
8284,9.0,0.0211140797623312,0
8285,1.0,0.022274236576644037,0
8286,2.0,0.020804697461263018,0
8287,7.0,0.02182594724194705,0
8288,2.0,0.021478016354277756,0
8289,7.0,0.02006801733980625,0
8290,5.0,0.01995175589197416,0
8291,6.0,0.019340591991232645,0
8292,3.0,0.01920369853093216,0
8293,6.0,0.018762538530274146,0
8294,6.0,0.010121604811319984,0
8295,2.0,0.009470329536659834,0
8296,5.0,0.009104850868673558,0
8297,6.0,0.008385532736183235,0
8298,10.0,0.008010613543688403,0
8299,6.0,0.008128028586230452,0
8300,6.0,0.006779739368663862,0
8301,3.0,0.005680829178431439,0
8302,3.0,0.004927246682445773,0
8303,4.0,0.005554331162317869,0
8304,2.0,0.004507392266289673,0
8305,3.0,0.005237935639426304,0
8306,2.0,0.0062015302669810495,0
8307,9.0,0.007737923877318159,0
8308,2.0,0.007368845853816942,0
8309,7.0,0.0077913482060179345,0
8310,1.0,0.008225899662939492,0
8311,18.0,0.008868403481870846,0
8312,2.0,0.020767887983151375,0
8313,0.0,0.021969054649141898,0
8314,5.0,0.022757150814376556,0
8315,0.0,0.02303574870050336,0
8316,6.0,0.026033304249843226,0
8317,11.0,0.025251840990385233,0
8318,3.0,0.026266677946817456,0
8319,7.0,0.02732042518312971,0
8320,13.0,0.026320197964065446,0
8321,9.0,0.030413744145778694,0
8322,4.0,0.02983444436860447,0
8323,2.0,0.029499635294227312,0
8324,0.0,0.02980269224366774,0
8325,5.0,0.03198668802418224,0
8326,6.0,0.030605289343057968,0
8327,8.0,0.01807511527193323,0
8328,7.0,0.01761142969202621,0
8329,5.0,0.015419475278721078,0
8330,5.0,0.015318516281249871,0
8331,7.0,0.012670804224342833,0
8332,5.0,0.012807324916211081,0
8333,7.0,0.01050107860909491,0
8334,7.0,0.010351717921190755,0
8335,10.0,0.01033169605318917,0
8336,8.0,0.007521934390700133,0
8337,7.0,0.0069883828640333835,0
8338,15.000000000000002,0.006999751471896714,0
8339,1.0,0.013593016005776885,0
8340,1.0,0.012517340901070735,0
8341,3.0,0.014294770466813293,0
8342,0.0,0.014743826100305524,0
8343,1.0,0.017052159319471818,0
8344,0.0,0.01824450699791664,0
8345,1.0,0.020651193651811943,0
8346,10.0,0.021873045663028397,0
8347,4.0,0.023119191103363315,0
8348,10.0,0.023133952773802535,0
8349,9.0,0.02424772573820287,0
8350,5.0,0.025249763958436245,0
8351,8.0,0.02379549794151437,0
8352,6.0,0.023526791589647163,0
8353,7.0,0.02375399117034415,0
8354,0.0,0.01659012606867182,0
8355,3.0,0.018000231366532903,0
8356,5.0,0.01655506539153154,0
8357,3.0,0.01632520684730666,0
8358,3.0,0.014117749605347066,0
8359,6.0,0.013037837447856854,0
8360,10.0,0.010890626100951158,0
8361,10.0,0.010682459625797228,0
8362,6.0,0.010471776119304216,0
8363,1.0,0.010188562076022645,0
8364,7.0,0.010068976721621171,0
8365,9.0,0.009941077879106112,0
8366,0.0,0.010724147533938334,0
8367,1.0,0.01247846589729984,0
8368,5.0,0.014107282695350528,0
8369,4.0,0.014242497761573441,0
8370,1.0,0.012206945590618424,0
8371,3.0,0.012437692665250239,0
8372,9.0,0.013154593197291913,0
8373,5.0,0.013774890645439904,0
8374,5.0,0.01340060361605652,0
8375,5.0,0.01307624925977161,0
8376,8.0,0.011468426163679045,0
8377,3.0,0.010330677985388174,0
8378,6.0,0.011590087933173435,0
8379,5.0,0.009745978303939657,0
8380,8.0,0.009048453253778286,0
8381,8.0,0.008843347117873799,0
8382,16.0,0.007062851001364201,0
8383,8.0,0.014058227650909376,0
8384,4.0,0.01456721566097278,0
8385,1.0,0.01452151014213543,0
8386,3.0,0.01491971137155581,0
8387,8.0,0.014889415772087815,0
8388,9.0,0.014492238515731741,0
8389,6.0,0.01534805685108515,0
8390,3.0,0.01527119902365939,0
8391,5.0,0.015437130581957103,0
8392,3.0,0.015420265004028412,0
8393,9.0,0.014655860686042138,0
8394,6.0,0.015811914348218572,0
8395,7.0,0.015978013559061442,0
8396,6.0,0.016174330582386338,0
8397,2.0,0.015607257387136527,0
8398,2.0,0.007562108880520802,0
8399,4.0,0.007824826505972703,0
8400,3.0,0.0077385506031351255,0
8401,0.0,0.006813904059957834,0
8402,0.0,0.008571808877388202,0
8403,0.0,0.010375552493241819,0
8404,0.0,0.011890149074467393,0
8405,2.0,0.014503208107945904,0
8406,2.0,0.01446129792598871,0
8407,6.0,0.015526205585286581,0
8408,11.0,0.015210059975980093,0
8409,14.0,0.0164245365401823,0
8410,7.0,0.021262115713884824,0
8411,4.0,0.022320736987127186,0
8412,11.0,0.02146670196000492,0
8413,6.0,0.02415056681751177,0
8414,4.0,0.022658164161413242,0
8415,12.0,0.023292176489327923,0
8416,0.0,0.026018664295375134,0
8417,6.0,0.026082667955285865,0
8418,8.0,0.024014736736086707,0
8419,4.0,0.022093828745403936,0
8420,1.0,0.019456208156258068,0
8421,8.0,0.02022291948038547,0
8422,6.0,0.019864112579090244,0
8423,16.0,0.019477686747710825,0
8424,7.0,0.026528187067321258,0
8425,5.0,0.020426046835749577,0
8426,5.0,0.020115090053187748,0
8427,8.0,0.020656677581267057,0
8428,20.0,0.018366877099808058,0
8429,2.0,0.03507156640256494,0
8430,16.0,0.0356021059879511,0
8431,1.0,0.042046823564118735,1
8432,0.0,0.03996601077691987,1
8433,1.0,0.043092178957458045,1
8434,0.0,0.0440072286201116,1
8435,2.0,0.0463080756123262,1
8436,6.0,0.0458834483544128,1
8437,15.000000000000002,0.04487835982930915,1
8438,7.0,0.05263444931062506,1
8439,6.0,0.04291740728448211,1
8440,0.0,0.04312961771474322,1
8441,0.0,0.04474455319307612,1
8442,1.0,0.04779792343339013,1
8443,9.0,0.04882931577576229,1
8444,4.0,0.03411612528313883,0
8445,4.0,0.03297949285506741,0
8446,9.0,0.024075573391151683,0
8447,5.0,0.023519213635682712,0
8448,2.0,0.020636161118748515,0
8449,6.0,0.02004909464137055,0
8450,3.0,0.017904425045489763,0
8451,2.0,0.017970712529582843,0
8452,5.0,0.018828375448200974,0
8453,19.0,0.011278220194362087,0
8454,3.0,0.02560459889937856,0
8455,2.0,0.02573507108723279,0
8456,11.0,0.024532589410654202,0
8457,1.0,0.025063498982529193,0
8458,3.0,0.024775246583974966,0
8459,3.0,0.024255291659206438,0
8460,7.0,0.02471554867863505,0
8461,11.0,0.024965920437132604,0
8462,6.0,0.026107249572208217,0
8463,2.0,0.025976314043311247,0
8464,7.0,0.025604312806531193,0
8465,5.0,0.026228871089892115,0
8466,9.0,0.02610580900652553,0
8467,2.0,0.02569814666551046,0
8468,8.0,0.026204764331261645,0
8469,2.0,0.012887418413756738,0
8470,0.0,0.01350687129649195,0
8471,3.0,0.014659488425326526,0
8472,2.0,0.012458878386933705,0
8473,8.0,0.012144022994709973,0
8474,5.0,0.012328641912547731,0
8475,7.0,0.01143545240325202,0
8476,3.0,0.011617308479661487,0
8477,2.0,0.009320966529436163,0
8478,3.0,0.01036186331305581,0
8479,1.0,0.009776998789958323,0
8480,3.0,0.010901434717009495,0
8481,2.0,0.01207684575071073,0
8482,5.0,0.012387568582516486,0
8483,1.0,0.010935346989651668,0
8484,1.0,0.011095270608836567,0
8485,1.0,0.012539775547888151,0
8486,8.0,0.012243645443278982,0
8487,5.0,0.01166928178979565,0
8488,2.0,0.011038203633634558,0
8489,6.0,0.011735829391291246,0
8490,2.0,0.01169112605315196,0
8491,2.0,0.012395025261028057,0
8492,1.0,0.013256717386251338,0
8493,11.0,0.013697397733376306,0
8494,6.0,0.015684210789486765,0
8495,5.0,0.013800922218414889,0
8496,4.0,0.012190373035744941,0
8497,1.0,0.012249200184837173,0
8498,5.0,0.013998615272148903,0
8499,2.0,0.012498745255812564,0
8500,1.0,0.012076061053460253,0
8501,4.0,0.01162015737249341,0
8502,14.0,0.011391712804260991,0
8503,3.0,0.01704522185977074,0
8504,12.0,0.016323827731489285,0
8505,13.0,0.019564825734039778,0
8506,8.0,0.023368481631760075,0
8507,10.0,0.02325309335006567,0
8508,4.0,0.022618635457122956,0
8509,6.0,0.0211700177514584,0
8510,4.0,0.021303491438250118,0
8511,2.0,0.021566847015444646,0
8512,7.0,0.02249546183791471,0
8513,4.0,0.020751746865141103,0
8514,6.0,0.020843484358732463,0
8515,10.0,0.02015059042873168,0
8516,10.0,0.01928196464792451,0
8517,10.0,0.020935656554002164,0
8518,3.0,0.017028521859477837,0
8519,1.0,0.01669314627407651,0
8520,6.0,0.015696142260405003,0
8521,14.0,0.011041893354506211,0
8522,11.0,0.01615231599835614,0
8523,4.0,0.016505657428610706,0
8524,1.0,0.016416326644944728,0
8525,7.0,0.018902858882061165,0
8526,16.0,0.018246783066818022,0
8527,3.0,0.026089283967706288,0
8528,12.0,0.026064117112716827,0
8529,2.0,0.028447759141207195,0
8530,9.0,0.031256235521306144,0
8531,7.0,0.03088470703471275,0
8532,2.0,0.02839214333610952,0
8533,7.0,0.02793565527978305,0
8534,3.0,0.028470038222536034,0
8535,5.0,0.02708616274033674,0
8536,4.0,0.026962802686159002,0
8537,2.0,0.020587434086199445,0
8538,14.0,0.019669303554772918,0
8539,3.0,0.025310309276638864,0
8540,8.0,0.02403454397457686,0
8541,0.0,0.024122763228836865,0
8542,0.0,0.017673419296741606,0
8543,4.0,0.01985258512620861,0
8544,0.0,0.016683499043131902,0
8545,10.0,0.017847144182889033,0
8546,6.0,0.018332385404314602,0
8547,8.0,0.018445818774006043,0
8548,7.0,0.018165426382393424,0
8549,17.0,0.01752364739983232,0
8550,6.0,0.02772263409099828,0
8551,0.0,0.02716896295094736,0
8552,7.0,0.030172202267797883,0
8553,0.0,0.02961536758536072,0
8554,8.0,0.026901386547738427,0
8555,1.0,0.026317417113679416,0
8556,6.0,0.027224678306198506,0
8557,10.0,0.025322300326353738,0
8558,13.0,0.024314313894067116,0
8559,2.0,0.028752742607788144,0
8560,8.0,0.027217138576712412,0
8561,11.0,0.02572857141694756,0
8562,6.0,0.02874360992668428,0
8563,5.0,0.027526004937787767,0
8564,12.0,0.027559342322328147,0
8565,0.0,0.02028572830043842,0
8566,6.0,0.023198961014988497,0
8567,7.0,0.02052272619673002,0
8568,12.0,0.020542338831257716,0
8569,1.0,0.021431858563646298,0
8570,1.0,0.0228556827128795,0
8571,4.0,0.02280713400945653,0
8572,5.0,0.02303671855342647,0
8573,3.0,0.021174118937285276,0
8574,4.0,0.01729801482538972,0
8575,3.0,0.01600685318368391,0
8576,2.0,0.01661495505113945,0
8577,12.0,0.014804999697245462,0
8578,5.0,0.01795800941197093,0
8579,5.0,0.01776872261873359,0
8580,4.0,0.014829059910547036,0
8581,5.0,0.012517045707231684,0
8582,3.0,0.013019864882667829,0
8583,5.0,0.01240899925812125,0
8584,7.0,0.009337808119647349,0
8585,3.0,0.008251776122031982,0
8586,12.0,0.007265906310818554,0
8587,2.0,0.010361675284664192,0
8588,4.0,0.011011783479089298,0
8589,1.0,0.011142252107584528,0
8590,1.0,0.012046483069098134,0
8591,2.0,0.013932630909776122,0
8592,1.0,0.013447485498284626,0
8593,1.0,0.011582984636079728,0
8594,4.0,0.013734549300383363,0
8595,3.0,0.01356279466634319,0
8596,14.0,0.01368199092851905,0
8597,5.0,0.018954705668953128,0
8598,7.0,0.01862950709567514,0
8599,6.0,0.018817747664300343,0
8600,7.0,0.018562197313275915,0
8601,8.0,0.018214108582343447,0
8602,4.0,0.015704955977895736,0
8603,8.0,0.014882908359946146,0
8604,7.0,0.01574538542945307,0
8605,4.0,0.013774912968127233,0
8606,5.0,0.012591625509802352,0
8607,9.0,0.011589366295277867,0
8608,3.0,0.011159994623751742,0
8609,9.0,0.010092377421835025,0
8610,7.0,0.010638244310585588,0
8611,5.0,0.010167828937305095,0
8612,6.0,0.004677539201563814,0
8613,2.0,0.004488308774444869,0
8614,9.0,0.00541671064419859,0
8615,9.0,0.006357368418973378,0
8616,12.0,0.007233080218255206,0
8617,15.000000000000002,0.010231697966150487,0
8618,0.0,0.01741522033262606,0
8619,3.0,0.018648409139968073,0
8620,4.0,0.019400729076282004,0
8621,11.0,0.019584101992510934,0
8622,4.0,0.021692901582456667,0
8623,5.0,0.020821643347383293,0
8624,4.0,0.020504849759883037,0
8625,1.0,0.01984530776832964,0
8626,4.0,0.02117848907723851,0
8627,3.0,0.02105138548181176,0
8628,5.0,0.021231663996511916,0
8629,8.0,0.021035598954867025,0
8630,2.0,0.020316625741457497,0
8631,8.0,0.020046427124350792,0
8632,5.0,0.01671799370557635,0
8633,4.0,0.009902697493786718,0
8634,12.0,0.007795694171498127,0
8635,0.0,0.010689851606770582,0
8636,10.0,0.013020032309644344,0
8637,12.0,0.012369658486616133,0
8638,4.0,0.015337753332376802,0
8639,1.0,0.015686863083338547,0
8640,8.0,0.016855684936430373,0
8641,2.0,0.01625757127575338,0
8642,0.0,0.016596982543361963,0
8643,2.0,0.018571744461048208,0
8644,0.0,0.019546783730019154,0
8645,2.0,0.0215867858513139,0
8646,1.0,0.021979181310147578,0
8647,6.0,0.022353585068329927,0
8648,3.0,0.02226467573687002,0
8649,5.0,0.022447697965980715,0
8650,3.0,0.019505279492534576,0
8651,5.0,0.016328454074840685,0
8652,8.0,0.015284071583659872,0
8653,5.0,0.012401932784260356,0
8654,1.0,0.012418702551314977,0
8655,0.0,0.012477677810237533,0
8656,8.0,0.014513535116845722,0
8657,4.0,0.014000487917358572,0
8658,3.0,0.011994392958707573,0
8659,4.0,0.011558825475717495,0
8660,9.0,0.009254124847953096,0
8661,13.0,0.009577544302879151,0
8662,6.0,0.012352734787770669,0
8663,4.0,0.012042235144914003,0
8664,6.0,0.011840294389447625,0
8665,8.0,0.01209108459768694,0
8666,8.0,0.012109638503347859,0
8667,6.0,0.012421635899251177,0
8668,9.0,0.011813349063589242,0
8669,6.0,0.013317051097402024,0
8670,2.0,0.01152135803169056,0
8671,6.0,0.010042267727998247,0
8672,6.0,0.00943784876185958,0
8673,2.0,0.00935446658690555,0
8674,0.0,0.010031444488978343,0
8675,4.0,0.012228085034795777,0
8676,5.0,0.011551446078605114,0
8677,8.0,0.0069948991263492485,0
8678,3.0,0.007244805655133666,0
8679,3.0,0.00731613704144565,0
8680,1.0,0.007983333953751984,0
8681,14.0,0.009174244381485393,0
8682,5.0,0.01437627014777578,0
8683,4.0,0.013852370513244177,0
8684,6.0,0.013065648470742021,0
8685,1.0,0.013647616953985685,0
8686,2.0,0.014440092520250272,0
8687,4.0,0.01521679837815515,0
8688,1.0,0.015404247095182944,0
8689,6.0,0.015714479678705574,0
8690,2.0,0.013521702302958046,0
8691,9.0,0.014322322497379398,0
8692,6.0,0.015246572870071067,0
8693,3.0,0.014474487256235718,0
8694,0.0,0.014545112292240724,0
8695,15.000000000000002,0.016869791413785005,0
8696,10.0,0.02237411988981634,0
8697,9.0,0.018128512161702675,0
8698,13.0,0.01893789506870378,0
8699,4.0,0.023468395770621042,0
8700,7.0,0.0235541242696629,0
8701,7.0,0.022533765447243538,0
8702,3.0,0.021374732194232183,0
8703,5.0,0.02197113728657723,0
8704,12.0,0.020368528514146906,0
8705,8.0,0.024369225803313424,0
8706,4.0,0.024092355524303312,0
8707,7.0,0.02249242051255866,0
8708,5.0,0.022252580281507207,0
8709,2.0,0.02160533168633497,0
8710,0.0,0.02083023333707151,0
8711,1.0,0.015819490775648006,0
8712,3.0,0.0161582561534937,0
8713,1.0,0.015496657489707405,0
8714,4.0,0.012403895188000925,0
8715,2.0,0.012152588827059647,0
8716,0.0,0.013139254787171243,0
8717,2.0,0.015585876993692422,0
8718,6.0,0.015401314196280606,0
8719,2.0,0.015546244503290648,0
8720,9.0,0.013471309430471149,0
8721,19.0,0.01412704374989303,0
8722,5.0,0.027960227738013026,0
8723,5.0,0.02747649417024057,0
8724,7.0,0.027283680574736603,0
8725,0.0,0.02676337090061699,0
8726,5.0,0.027751586181996492,0
8727,11.0,0.026143086494400527,0
8728,4.0,0.027829783938994875,0
8729,7.0,0.026466929704055526,0
8730,13.0,0.02645272196882657,0
8731,3.0,0.030003064380206248,0
8732,7.0,0.028019396879119314,0
8733,17.0,0.02673561564087002,0
8734,6.0,0.03747314902517571,1
8735,5.0,0.03652882869016021,0
8736,6.0,0.03530134905529702,0
8737,2.0,0.021279223644034447,0
8738,18.0,0.022539634723425447,0
8739,13.0,0.03499341005854643,0
8740,1.0,0.038629148044172563,1
8741,3.0,0.03875316533213457,1
8742,6.0,0.03898559688696969,1
8743,6.0,0.03704464280007776,0
8744,18.0,0.035513747996115445,0
8745,8.0,0.04789776475836346,1
8746,12.0,0.044220112352108716,1
8747,6.0,0.0474080412074714,1
8748,1.0,0.0461200733589306,1
8749,8.0,0.03806045864774928,1
8750,3.0,0.0388256684206306,1
8751,11.0,0.03908828250217083,1
8752,5.0,0.042584754661848925,1
8753,3.0,0.03993561484109693,1
8754,11.0,0.028350238615790075,0
8755,2.0,0.026317405187687888,0
8756,0.0,0.02581795547257903,0
8757,1.0,0.0271856724213677,0
8758,2.0,0.02924371533704617,0
